Item ID,Item Name,SKU,UPC,MPN,EAN,ISBN,Is Returnable Item,Brand,Manufacturer,Description,Rate,Account,Account Code,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Taxable,Exemption Reason,Product Type,Source,Reference ID,Last Sync Time,Status,Usage unit,Unit Name,Purchase Rate,Purchase Account,Purchase Account Code,Purchase Description,Inventory Account,Inventory Account Code,Inventory Valuation Method,Reorder Point,Vendor,Opening Stock,Opening Stock Value,Stock On Hand,Item Type,Sellable,Purchasable,Track Inventory,TrackSerialNumber,Enable Bin Tracking,Is Combo Product,TAG.Inventory Type,TAG.Trade Shows 2025,CF.Inventory Type
6212012000000425817,Suction Head (fuel filter) EK6101/EK7651H/EK8100,163499-1,,,,,true,,Makita USA,010-114-010,USD 43.50,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 19.25,GeoRipper - Part,5100,163499-1,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,4.00,Inventory,true,true,true,false,false,false,,,
6212012000000425830,Primer - EK6101,168398-2,,,,,true,,Makita USA,010-155-011,USD 18.18,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 8.58,GeoRipper - Part,5100,"PRIMER PUMP, EK7651H",Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000425843,Starter Assy EK8100,123357-3,,,,,true,,Makita USA,Recoil Assembly,USD 72.53,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 34.54,GeoRipper - Part,5100,,Finished Goods,1210,fifo,3.00,"Makita USA, Inc.",,,1.00,Inventory,true,true,true,false,false,false,,,
6212012000000425856,"Ignition Coil Cpl., EK6101",123479-9,,,,,true,,Makita USA,,USD 208.36,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 88.26,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000425869,Starter Assy EK7651H,125919-3,,,,,true,,Makita USA,Recoil Assembly,USD 62.99,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 24.75,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,4.00,Inventory,true,true,true,false,false,false,,,
6212012000000425882,Clutch Drum EK7651H,125945-2,,,,,true,,Makita USA,,USD 63.30,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 24.75,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,1.00,Inventory,true,true,true,false,false,false,,,
6212012000000425895,Cylinder/Piston Set EK8100,135794-9,,,,,true,,Makita USA,,USD 403.85,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 210.84,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,4.00,Inventory,true,true,true,false,false,false,,,
6212012000000425908,Belt Cover EK6101,143438-7,,,,,true,,Makita USA,,USD 77.35,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 29.76,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000425921,Air Tube CPL EK6101,143439-5,,,,,true,,Makita USA,,USD 167.42,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 70.94,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000425934,CRANK CASE CL. SIDE ASS'Y EK6101,143449-2,,,,,true,,Makita USA,,USD 305.45,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 107.43,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000425947,Flywheel CPL EK6101,143450-7,,,,,true,,Makita USA,,USD 146.48,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 52.25,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000425960,Recoil Starter Complete EK6101,143454-9,,,,,true,,Makita USA,,USD 103.92,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 50.85,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,5.00,Inventory,true,true,true,false,false,false,,,
6212012000000425973,Ignition Coil - EK8100,161310-1,,,,,true,,Makita USA,,USD 248.43,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 118.30,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000425986,Carburetor EK8100 EK7301,162532-2,,,,,true,,Makita USA,(DPC7331 DPC8132) 161315-1,USD 216.51,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Inactive,EA,,USD 81.09,GeoRipper - Part,5100,DISCONTINUED,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,0.00,Inventory,true,true,true,false,false,false,,,
6212012000000425999,Clutch Drum EK6101,161387-6,,,,,true,,Makita USA,,USD 64.94,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 35.30,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000426012,Muffler EK6101,161392-3,,,,,true,,Makita USA,,USD 99.74,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 37.95,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,5.00,Inventory,true,true,true,false,false,false,,,
6212012000000426025,Carburetor for EK6101,161395-7,,,,,true,,Makita USA,,USD 204.75,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 86.76,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,4.00,Inventory,true,true,true,false,false,false,,,
6212012000000426038,Dust Bag - EK7651H,166106-5,,,,,true,,Makita USA,,USD 6.29,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 2.20,GeoRipper - Part,5100,,Finished Goods,1210,fifo,4.00,"Makita USA, Inc.",,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000426051,Clutch EK6101,168510-4,,,,,true,,Makita USA,3 Clutch Shoes and Springs,USD 68.79,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 28.09,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000426064,Sparkplug EK7651H,168652-4,,,,,true,,Makita USA,,USD 18.51,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 10.51,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,5.00,Inventory,true,true,true,false,false,false,,,
6212012000000426077,Carburetor Replacement EK7651H,168815-2,,,,,true,,Makita USA,,USD 272.43,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 152.43,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,0.00,Inventory,true,true,true,false,false,false,,,
6212012000000426090,Clutch EK7651H,168834-8,,,,,true,,Makita USA,3 Clutch Shoes and Springs,USD 63.30,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 22.55,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,0.00,Inventory,true,true,true,false,false,false,,,
6212012000000426103,Starter Knob - EK6101 EK8100,181-164-010,,,,,true,,Makita USA,,USD 4.19,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 1.71,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,15.00,Inventory,true,true,true,false,false,false,,,
6212012000000426116,"TOOL KIT, EK7651H",195488-8,,,,,true,,Makita USA,,USD 20.75,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,Kit,,USD 8.80,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,"Makita USA, Inc.",,,0.00,Inventory,true,true,true,false,false,false,,,
6212012000000426129,Pre Filter EK7651H,198172-4,,,,,true,,Makita USA,,USD 5.24,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 1.54,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,4.00,Inventory,true,true,true,false,false,false,,,
6212012000000426142,Bar Adapter Assembly - TerraTrencher to Powerhead - Dolmar 6100 w/ 3 Tees,20MB-BA-D,,,,,true,,,,USD 95.59,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 45.75,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000426155,Bar Adapter Assembly - TerraTrencher to Powerhead - Dolmar 7910 w/ 3 Tees,20MB-BA-D7910,,,,,true,,,,USD 95.59,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 45.75,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,10.00,Inventory,true,true,true,false,false,false,,,
6212012000000426168,Bar Adapter Assembly - TerraTrencher to Powerhead - Stihl w/ 3 Tees,20MB-BA-S,,,,,true,,,,USD 96.40,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 46.14,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,7.00,Inventory,true,true,true,false,false,false,,,
6212012000000426181,Bar Adapter Spacer shim for Stihl,20MB-BAS-S,,,,,true,,,,USD 22.71,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 10.87,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,4.00,Inventory,true,true,true,false,false,false,,,
6212012000000426194,Bar Adapter Tees (Set of 3),20MB-BAT,,,,,true,,,,USD 22.71,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,set,,USD 10.87,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,6.00,Inventory,true,true,true,false,false,false,,,
6212012000000426207,BEARING 6201LLU EK6101,210148-2,,,,,true,,Makita USA,Axle Bearing,USD 8.15,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 5.60,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,19.00,Inventory,true,true,true,false,false,false,,,
6212012000000426220,Clutch Drum Bearing 6901 EK6101,211168-9,,,,,true,,Makita USA,EK6101 clutch drum bearing 6901 (two required per machine),USD 24.68,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 14.75,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,10.00,Inventory,true,true,true,false,false,false,,,
6212012000000426233,RADIAL RING EK6101,213814-0,,,,,true,,Makita USA,,USD 14.76,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 4.92,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,4.00,Inventory,true,true,true,false,false,false,,,
6212012000000426246,Washer - EK6101,216217-7,,,,,true,,Makita USA,315-221-041 spacer under pulley,USD 3.40,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 1.44,GeoRipper - Part,5100,,Finished Goods,1210,fifo,4.00,"Makita USA, Inc.",,,39.00,Inventory,true,true,true,false,false,false,,,
6212012000000426259,Pulley EK7651H Makita,222174-9,,,,,true,,Makita USA,,USD 20.99,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 3.75,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,56.00,Inventory,true,true,true,false,false,false,,,
6212012000000426272,Drive Chain Guard - Captured Screw Replacement,22DA-CGS,,,,,true,,,,USD 28.38,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 13.59,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,10.00,Inventory,true,true,true,false,false,false,,,
6212012000000426285,Drive Chain 219 - 94 pin Stihl,22DA-DC-94-S,,,,,true,,,,USD 82.44,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 39.46,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000426298,Drive Chain 219 - 96 pin Dolmar 6100,22DA-DC-96-D,,,,,true,,,,USD 82.44,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 39.46,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,1.00,Inventory,true,true,true,false,false,false,,,
6212012000000426311,Drive Chain 219 - 98 pin Dolmar 7910,22DA-DC-98-D,,,,,true,,,,USD 82.44,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 39.46,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,17.00,Inventory,true,true,true,false,false,false,,,
6212012000000426324,Driven Sprocket Plate 55T (219) assembly with hub - includes 3 shear bolts and nyloc nuts,22DA-DSA,,,,,true,,,,USD 184.88,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 69.32,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,7.00,Inventory,true,true,true,false,false,false,,,
6212012000000426337,Drive Sprocket 219 - 16 Tooth for Dolmar,22DA-DS-D,,,,,true,,,,USD 66.45,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 31.81,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,5.00,Inventory,true,true,true,false,false,false,,,
6212012000000426350,Drive Sprocket 219 - 16 Tooth for Stihl,22DA-DS-S,,,,,true,,,,USD 62.41,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Inactive,EA,,USD 29.87,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,,,,6.00,Inventory,true,true,true,false,false,false,,,
6212012000000426363,Compression Spring 11 - BBX7600,234212-5,,,,,true,,Makita USA,,USD 4.19,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 1.49,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000426376,Compression Spring 13 - EK7651H,234213-3,,,,,true,,Makita USA,,USD 3.14,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 1.15,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,7.00,Inventory,true,true,true,false,false,false,,,
6212012000000426389,Compression Spring 16 - EK7651H,234214-1,,,,,true,,Makita USA,,USD 3.14,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 1.15,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000426402,COMPRESSION SPRING 6 EK7651H EK8100 BELT ADJUSTER,234215-9,,,,,true,,Makita USA,,USD 2.92,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 1.10,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,4.00,Inventory,true,true,true,false,false,false,,,
6212012000000426415,COMPRESSION SPRING 8 EK7651H,234216-7,,,,,true,,Makita USA,,USD 1.25,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 0.55,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,100.00,Inventory,true,true,true,false,false,false,,,
6212012000000426428,Hexagonal Nut M8X1 - Makita Part,264022-6,,,,,true,,Makita USA,,USD 1.85,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 0.88,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,4.00,Inventory,true,true,true,false,false,false,,,
6212012000000426441,SQUARE NUT M6 EK7651H EK8100,264112-5,,,,,true,,Makita USA,,USD 2.19,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 0.88,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000426454,Muffler SCREW M5X16 EK6101,266605-8,,,,,true,,Makita USA,,USD 2.43,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 1.40,GeoRipper - Part,5100,,Finished Goods,1210,fifo,10.00,"Makita USA, Inc.",,,20.00,Inventory,true,true,true,false,false,false,,,
6212012000000426467,H.L. Socket Head Bolt M6X30 - EK7651H,266659-5,,,,,true,,Makita USA,,USD 1.25,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 0.65,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,10.00,Inventory,true,true,true,false,false,false,,,
6212012000000426480,"H.L. COLLAR BOLT M6, EK7301",266689-6,,,,,true,,Makita USA,,USD 1.16,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 0.55,GeoRipper - Part,5100,,Finished Goods,1210,fifo,3.00,"Makita USA, Inc.",,,98.00,Inventory,true,true,true,false,false,false,,,
6212012000000426493,M8X25X1.25 - EK7651H Hex Bolt,266690-1,,,,,true,,Makita USA,M8x1.25x25 & M8 High Collar Washer,USD 2.31,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 1.10,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,"Makita USA, Inc.",,,0.00,Inventory,true,true,true,false,false,false,,,
6212012000000426506,Belt Tension Screw M6 EK7651H EK8100,266691-9,,,,,true,,Makita USA,,USD 2.75,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 0.55,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,5.00,Inventory,true,true,true,false,false,false,,,
6212012000000426519,Spring Washer 8 - Makita Part,267822-3,,,,,true,,Makita USA,,USD 0.30,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 0.12608,GeoRipper - Part,5100,,Finished Goods,1210,fifo,200.00,"Makita USA, Inc.",,,115.00,Inventory,true,true,true,false,false,false,,,
6212012000000426532,Eccentric Disk - EK6101,310675-0,,,,,true,,Makita USA,,USD 7.76,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 2.75,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,6.00,Inventory,true,true,true,false,false,false,,,
6212012000000426545,CRANK CASE GASKET EK6101,346966-3,,,,,true,,Makita USA,,USD 6.54,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 2.18,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,10.00,Inventory,true,true,true,false,false,false,,,
6212012000000426558,DAMPER EK6101,424788-2,,,,,true,,Makita USA,315-114-090,USD 1.56,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 0.55,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,7.00,Inventory,true,true,true,false,false,false,,,
6212012000000426571,Stand Support - EK6101,315-114-121,,,,,true,,Makita USA,,USD 36.40,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 13.65,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,8.00,Inventory,true,true,true,false,false,false,,,
6212012000000426584,Damping Spring CPL EK6101,140F77-0,,,,,true,,Makita USA,"upper right damping spring
315-114-200",USD 12.29,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 4.55,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,0.00,Inventory,true,true,true,false,false,false,,,
6212012000000426597,"Damping spring cpl, EK6101 (lower front)",315-114-300,,,,,true,,Makita USA,lower front damping spring with plastic bracket for tubular handle,USD 12.58,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 5.12,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,0.00,Inventory,true,true,true,false,false,false,,,
6212012000000426610,"SUCTION HOSE, EK6101",315-131-031,,,,,true,,Makita USA,,USD 15.02,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 7.15,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,21.00,Inventory,true,true,true,false,false,false,,,
6212012000000426623,Carburetor Repair Kit EK6101,315-153-681,,,,,true,,Makita USA,,USD 37.20,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 16.46,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000426636,Inner sealing filter EK6101,315-173-020,,,,,true,,Makita USA,,USD 12.13,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 3.85,GeoRipper - Part,5100,,Finished Goods,1210,fifo,0.00,"Makita USA, Inc.",,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000426649,Pulley EK6101 Makita,222188-8,,,,,true,,Makita USA,,USD 98.11,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 41.57,GeoRipper - Part,5100,Makita Part: 222188-8,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,10.00,Inventory,true,true,true,false,false,false,,,
6212012000000426662,SPACER EK6101,257386-5,,,,,true,,Makita USA,spacer between axle bearings,USD 4.40,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 1.65,GeoRipper - Part,5100,"315-228-021 	SPACER, EK6101
257386-5",Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,120.00,Inventory,true,true,true,false,false,false,,,
6212012000000426675,Axle 20.0 - EK6101,326623-9,,,,,true,,Makita USA,315-228-031,USD 52.31,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 19.01,GeoRipper - Part,5100,,Finished Goods,1210,fifo,10.00,"Makita USA, Inc.",,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000426688,Flywheel EK7651H,318704-3,,,,,true,,Makita USA,,USD 47.49,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 17.79,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,2.00,Inventory,true,true,true,false,false,false,,,
6212012000000426701,"CUTTING DEVICE, EK7651H",318722-1,,,,,true,,Makita USA,,USD 23.50,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 8.81,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,69.00,Inventory,true,true,true,false,false,false,,,
6212012000000426714,Rear Outer Holder - EK7651H,318730-2,,,,,true,,Makita USA,,USD 4.62,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 1.69,GeoRipper - Part,5100,,Finished Goods,1210,fifo,1.00,"Makita USA, Inc.",,,3.00,Inventory,true,true,true,false,false,false,,,
6212012000000426727,Belt Tension Plate EK7651H EK8100,346457-4,,,,,true,,Makita USA,,USD 4.62,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 1.65,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,7.00,Inventory,true,true,true,false,false,false,,,
6212012000000426740,Gasket EK7301,346876-4,,,,,true,,Makita USA,Muffler Gasket for EK6101 and EK8100,USD 3.14,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 1.10,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,9.00,Inventory,true,true,true,false,false,false,,,
6212012000000426753,CYLINDER BASE GASKET EK6101,346950-8,,,,,true,,Makita USA,,USD 4.71,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 1.65,GeoRipper - Part,5100,,Finished Goods,1210,fifo,2.00,"Makita USA, Inc.",,,6.00,Inventory,true,true,true,false,false,false,,,
6212012000000426766,GASKET AIR VALVE EK6101,346955-8,,,,,true,,Makita USA,,USD 1.54,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,in,lb,,true,,goods,2,,,Active,EA,,USD 0.55,GeoRipper - Part,5100,,Finished Goods,1210,fifo,,"Makita USA, Inc.",,,1.00,Inventory,true,true,true,false,false,false,,,
6212012000000426779,Base Shield EK6101,346958-2,,,,,true,,Makita USA,,USD 50.39,GeoRipper - Parts,4100,0.00,0.00,0.00,0.00,,,,true,,goods,2,,,Active,EA,,USD 22.20,GeoRipper - Part,5100,,Finished Goods,1210,fifo,5.00,"Makita USA, Inc.",,,0.00,Inventory,true,true,true,false,false,false,,,
